component,age_years,weight_kg,contains_lithium,contains_lead,contains_mercury,contains_cadmium,contains_cfc,recyclable,material_type,weight_class,condition,region_risk,disposal_history,hazard_score
Mobile,7.0,27.84,1,0,0,0,0,1,composite,light,broken,medium,informal,100.0
Mobile,1.81,9.08,1,0,0,0,0,1,composite,light,working,medium,none,91.24
Mobile,1.82,51.61,1,0,0,0,0,1,composite,light,broken,low,none,100.0
Mobile,6.75,4.91,1,0,0,0,0,1,composite,light,damaged,medium,formal,93.31
Mobile,5.24,39.06,1,0,0,0,0,1,composite,light,damaged,low,informal,100.0
Mobile,9.77,27.56,1,0,0,0,0,1,composite,light,working,high,formal,94.89
Mobile,4.3,45.41,1,0,0,0,0,1,composite,light,damaged,low,none,91.12
Mobile,10.62,52.24,1,0,0,0,0,1,composite,light,working,medium,none,96.76
Mobile,10.96,32.33,1,0,0,0,0,1,composite,light,damaged,low,none,97.06
Mobile,9.95,22.83,1,0,0,0,0,1,composite,light,broken,high,formal,100.0
Mobile,9.62,34.66,1,0,0,0,0,1,composite,light,damaged,high,informal,100.0
Mobile,11.02,31.99,1,0,0,0,0,1,composite,light,working,medium,none,100.0
Mobile,10.92,16.62,1,0,0,0,0,1,composite,light,broken,low,formal,99.29
Mobile,2.62,53.64,1,0,0,0,0,1,composite,light,damaged,low,informal,90.2
Mobile,10.65,48.22,1,0,0,0,0,1,composite,light,damaged,high,informal,100.0
Mobile,11.82,40.08,1,0,0,0,0,1,composite,light,damaged,low,none,95.24
Mobile,0.64,33.59,1,0,0,0,0,1,composite,light,damaged,high,none,97.75
Mobile,1.41,43.89,1,0,0,0,0,1,composite,light,working,high,none,99.93
Mobile,4.12,28.28,1,0,0,0,0,1,composite,light,broken,medium,informal,100.0
Mobile,6.18,49.7,1,0,0,0,0,1,composite,light,damaged,low,none,93.16
Mobile,4.5,27.03,1,0,0,0,0,1,composite,light,broken,medium,informal,100.0
Mobile,4.55,50.49,1,0,0,0,0,1,composite,light,damaged,high,informal,100.0
Mobile,4.24,41.18,1,0,0,0,0,1,composite,light,working,low,none,82.93
Mobile,3.11,50.22,1,0,0,0,0,1,composite,light,damaged,medium,none,87.99
Mobile,2.95,2.0,1,0,0,0,0,1,composite,light,damaged,medium,none,96.04
Mobile,10.52,45.97,1,0,0,0,0,1,composite,light,broken,medium,formal,100.0
Mobile,6.95,6.67,1,0,0,0,0,1,composite,light,damaged,medium,none,100.0
Mobile,6.79,22.83,1,0,0,0,0,1,composite,light,broken,low,informal,100.0
Mobile,10.37,17.54,1,0,0,0,0,1,composite,light,broken,high,none,100.0
Mobile,0.71,57.77,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,1.79,42.22,1,0,0,0,0,1,composite,light,damaged,low,formal,83.61
Mobile,0.64,28.13,1,0,0,0,0,1,composite,light,damaged,medium,formal,91.97
Mobile,1.05,54.17,1,0,0,0,0,1,composite,light,broken,medium,informal,97.81
Mobile,10.76,11.13,1,0,0,0,0,1,composite,light,working,low,none,93.33
Mobile,11.95,51.34,1,0,0,0,0,1,composite,light,damaged,low,none,98.13
Mobile,7.39,6.9,1,0,0,0,0,1,composite,light,working,high,none,100.0
Mobile,5.45,19.02,1,0,0,0,0,1,composite,light,damaged,high,informal,100.0
Mobile,10.76,26.61,1,0,0,0,0,1,composite,light,damaged,medium,informal,100.0
Mobile,6.39,6.26,1,0,0,0,0,1,composite,light,damaged,medium,none,100.0
Mobile,11.43,36.04,1,0,0,0,0,1,composite,light,broken,medium,informal,100.0
Mobile,4.66,28.35,1,0,0,0,0,1,composite,light,working,low,formal,80.86
Mobile,11.67,19.89,1,0,0,0,0,1,composite,light,damaged,low,informal,98.42
Mobile,6.44,0.34,1,0,0,0,0,1,composite,light,working,low,formal,81.05
Mobile,1.74,20.34,1,0,0,0,0,1,composite,light,broken,medium,informal,100.0
Mobile,5.07,5.23,1,0,0,0,0,1,composite,light,damaged,low,informal,95.36
Mobile,6.34,52.45,1,0,0,0,0,1,composite,light,damaged,high,none,100.0
Mobile,5.04,25.32,1,0,0,0,0,1,composite,light,damaged,high,none,100.0
Mobile,7.49,18.57,1,0,0,0,0,1,composite,light,broken,high,none,100.0
Mobile,8.4,6.88,1,0,0,0,0,1,composite,light,damaged,medium,informal,100.0
Mobile,1.89,25.14,1,0,0,0,0,1,composite,light,broken,low,formal,93.32
Mobile,8.19,40.72,1,0,0,0,0,1,composite,light,damaged,medium,formal,96.15
Mobile,7.82,54.8,1,0,0,0,0,1,composite,light,damaged,high,none,100.0
Mobile,2.13,0.71,1,0,0,0,0,1,composite,light,damaged,medium,informal,93.58
Mobile,7.14,2.63,1,0,0,0,0,1,composite,light,working,medium,informal,98.99
Mobile,10.22,41.55,1,0,0,0,0,1,composite,light,damaged,medium,formal,100.0
Mobile,4.02,47.34,1,0,0,0,0,1,composite,light,damaged,high,none,95.55
Mobile,7.2,22.28,1,0,0,0,0,1,composite,light,damaged,high,none,100.0
Mobile,4.81,10.02,1,0,0,0,0,1,composite,light,damaged,low,none,89.91
Mobile,0.79,38.75,1,0,0,0,0,1,composite,light,damaged,medium,formal,86.23
Mobile,5.21,18.68,1,0,0,0,0,1,composite,light,damaged,medium,informal,100.0
Mobile,2.12,29.14,1,0,0,0,0,1,composite,light,working,medium,none,85.69
Mobile,4.92,2.35,1,0,0,0,0,1,composite,light,working,medium,formal,78.69
Mobile,10.85,6.98,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,7.43,49.6,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,4.41,32.49,1,0,0,0,0,1,composite,light,working,medium,informal,86.35
Mobile,9.26,50.02,1,0,0,0,0,1,composite,light,damaged,medium,formal,93.07
Mobile,11.61,33.47,1,0,0,0,0,1,composite,light,damaged,medium,formal,95.54
Mobile,5.61,37.58,1,0,0,0,0,1,composite,light,damaged,medium,none,99.9
Mobile,7.05,37.24,1,0,0,0,0,1,composite,light,working,medium,formal,92.06
Mobile,5.97,32.59,1,0,0,0,0,1,composite,light,working,high,none,99.23
Mobile,10.5,7.85,1,0,0,0,0,1,composite,light,broken,low,none,100.0
Mobile,3.67,52.63,1,0,0,0,0,1,composite,light,broken,low,informal,100.0
Mobile,10.43,35.33,1,0,0,0,0,1,composite,light,damaged,medium,formal,100.0
Mobile,9.26,23.2,1,0,0,0,0,1,composite,light,damaged,medium,informal,100.0
Mobile,9.29,34.42,1,0,0,0,0,1,composite,light,broken,low,formal,98.8
Mobile,10.32,26.35,1,0,0,0,0,1,composite,light,broken,high,formal,100.0
Mobile,6.37,37.6,1,0,0,0,0,1,composite,light,broken,low,informal,100.0
Mobile,8.41,43.37,1,0,0,0,0,1,composite,light,damaged,low,formal,97.67
Mobile,3.71,12.65,1,0,0,0,0,1,composite,light,broken,low,none,96.32
Mobile,8.28,49.71,1,0,0,0,0,1,composite,light,damaged,low,none,100.0
Mobile,2.14,45.21,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,10.23,36.82,1,0,0,0,0,1,composite,light,working,medium,formal,85.44
Mobile,1.26,20.94,1,0,0,0,0,1,composite,light,working,high,none,85.98
Mobile,1.33,57.31,1,0,0,0,0,1,composite,light,damaged,medium,formal,94.42
Mobile,8.63,3.02,1,0,0,0,0,1,composite,light,working,medium,formal,90.37
Mobile,3.17,16.87,1,0,0,0,0,1,composite,light,broken,high,informal,100.0
Mobile,5.98,13.57,1,0,0,0,0,1,composite,light,damaged,high,informal,100.0
Mobile,4.61,38.87,1,0,0,0,0,1,composite,light,working,high,informal,100.0
Mobile,7.69,4.32,1,0,0,0,0,1,composite,light,damaged,low,none,92.06
Mobile,9.96,48.24,1,0,0,0,0,1,composite,light,damaged,medium,formal,96.0
Mobile,6.21,17.06,1,0,0,0,0,1,composite,light,working,medium,formal,91.01
Mobile,9.11,19.06,1,0,0,0,0,1,composite,light,working,medium,formal,94.75
Mobile,1.22,50.36,1,0,0,0,0,1,composite,light,working,low,none,78.33
Mobile,4.14,6.12,1,0,0,0,0,1,composite,light,damaged,medium,none,100.0
Mobile,10.76,26.03,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,1.53,41.22,1,0,0,0,0,1,composite,light,damaged,medium,informal,97.92
Mobile,8.16,57.96,1,0,0,0,0,1,composite,light,broken,high,none,100.0
Mobile,3.93,6.33,1,0,0,0,0,1,composite,light,broken,medium,formal,99.34
Mobile,6.25,25.97,1,0,0,0,0,1,composite,light,damaged,low,informal,97.01
Mobile,4.75,3.15,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,8.06,28.34,1,0,0,0,0,1,composite,light,broken,low,none,100.0
Mobile,7.49,17.73,1,0,0,0,0,1,composite,light,working,medium,none,98.29
Mobile,5.04,42.8,1,0,0,0,0,1,composite,light,working,high,formal,86.58
Mobile,4.73,3.49,1,0,0,0,0,1,composite,light,working,medium,formal,79.57
Mobile,0.72,7.47,1,0,0,0,0,1,composite,light,damaged,medium,informal,90.33
Mobile,6.61,35.71,1,0,0,0,0,1,composite,light,working,medium,none,100.0
Mobile,4.09,46.44,1,0,0,0,0,1,composite,light,broken,medium,none,100.0
Mobile,1.94,1.03,1,0,0,0,0,1,composite,light,broken,high,formal,100.0
Mobile,6.46,20.89,1,0,0,0,0,1,composite,light,damaged,low,formal,87.78
Mobile,7.93,58.45,1,0,0,0,0,1,composite,light,broken,low,none,100.0
Mobile,5.77,23.89,1,0,0,0,0,1,composite,light,damaged,low,formal,92.63
Mobile,3.34,29.05,1,0,0,0,0,1,composite,light,broken,medium,formal,99.15
Mobile,1.37,21.95,1,0,0,0,0,1,composite,light,working,low,formal,77.85
Mobile,7.66,46.88,1,0,0,0,0,1,composite,light,damaged,low,none,92.0
Mobile,8.25,15.6,1,0,0,0,0,1,composite,light,damaged,high,formal,100.0
Mobile,5.9,53.41,1,0,0,0,0,1,composite,light,broken,low,formal,91.73
Mobile,11.52,31.78,1,0,0,0,0,1,composite,light,working,medium,none,96.38
Mobile,1.38,16.49,1,0,0,0,0,1,composite,light,broken,medium,informal,99.4
Mobile,2.41,26.74,1,0,0,0,0,1,composite,light,working,low,none,83.56
Mobile,11.78,47.59,1,0,0,0,0,1,composite,light,broken,low,none,100.0
Mobile,3.48,26.23,1,0,0,0,0,1,composite,light,damaged,low,informal,95.51
Mobile,11.78,11.41,1,0,0,0,0,1,composite,light,broken,high,none,100.0
Mobile,11.74,45.44,1,0,0,0,0,1,composite,light,working,medium,none,99.29
Mobile,3.34,38.44,1,0,0,0,0,1,composite,light,damaged,low,informal,93.99
Mobile,0.64,0.55,1,0,0,0,0,1,composite,light,damaged,high,formal,100.0
Mobile,7.8,13.33,1,0,0,0,0,1,composite,light,damaged,high,none,100.0
Mobile,0.84,28.86,1,0,0,0,0,1,composite,light,damaged,low,formal,80.51
Television,5.08,55.17,0,1,1,0,0,0,composite,heavy,broken,low,none,100.0
Television,9.17,55.11,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,9.56,15.07,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,11.06,6.12,0,1,1,0,0,0,composite,heavy,damaged,low,formal,100.0
Television,0.91,10.52,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,7.17,31.01,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,10.78,56.79,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,2.85,35.47,0,1,1,0,0,0,composite,heavy,working,medium,none,90.54
Television,2.88,4.28,0,1,1,0,0,0,composite,heavy,working,high,informal,100.0
Television,10.11,19.94,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,2.24,52.55,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,1.13,58.38,0,1,1,0,0,0,composite,heavy,working,medium,informal,94.12
Television,3.15,0.1,0,1,1,0,0,0,composite,heavy,broken,high,formal,100.0
Television,10.26,25.36,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,9.89,10.91,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,8.1,4.72,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,9.48,35.03,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,8.72,45.54,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,4.75,55.98,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,8.49,43.74,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,2.75,20.73,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,6.96,56.83,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,9.54,44.07,0,1,1,0,0,0,composite,heavy,damaged,low,none,100.0
Television,3.2,42.3,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,1.09,30.29,0,1,1,0,0,0,composite,heavy,broken,high,formal,100.0
Television,5.06,7.91,0,1,1,0,0,0,composite,heavy,broken,low,informal,100.0
Television,3.84,52.29,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,10.08,54.37,0,1,1,0,0,0,composite,heavy,working,medium,formal,100.0
Television,6.81,17.27,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,5.15,4.11,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,8.38,19.95,0,1,1,0,0,0,composite,heavy,working,medium,none,100.0
Television,7.77,11.95,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,3.7,16.59,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,11.66,6.81,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,5.36,20.8,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,3.81,39.41,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,1.37,57.09,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,3.58,0.92,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,8.63,36.6,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,7.26,42.07,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,7.2,15.19,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,8.23,58.62,0,1,1,0,0,0,composite,heavy,working,low,informal,100.0
Television,1.57,44.91,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,0.6,35.37,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,8.71,5.49,0,1,1,0,0,0,composite,heavy,working,high,none,100.0
Television,3.35,3.76,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,8.24,4.88,0,1,1,0,0,0,composite,heavy,broken,high,none,100.0
Television,7.59,44.58,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,4.77,55.25,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,8.16,47.25,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,8.61,25.66,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,0.75,18.07,0,1,1,0,0,0,composite,heavy,damaged,low,informal,99.81
Television,11.16,6.33,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,2.35,4.24,0,1,1,0,0,0,composite,heavy,working,medium,none,100.0
Television,9.86,41.11,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,6.66,21.42,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,4.04,54.83,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,10.58,6.16,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,2.73,51.53,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,7.52,9.63,0,1,1,0,0,0,composite,heavy,damaged,low,none,100.0
Television,3.14,7.06,0,1,1,0,0,0,composite,heavy,working,low,none,100.0
Television,2.36,5.02,0,1,1,0,0,0,composite,heavy,working,low,none,100.0
Television,3.28,21.26,0,1,1,0,0,0,composite,heavy,working,low,informal,97.26
Television,1.16,23.47,0,1,1,0,0,0,composite,heavy,working,low,none,100.0
Television,7.59,33.42,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,2.47,30.01,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,6.62,6.93,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,2.87,23.52,0,1,1,0,0,0,composite,heavy,broken,low,informal,100.0
Television,5.32,1.1,0,1,1,0,0,0,composite,heavy,broken,low,informal,100.0
Television,8.42,15.2,0,1,1,0,0,0,composite,heavy,working,high,informal,100.0
Television,10.12,49.29,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,2.61,51.3,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,4.96,48.21,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,6.73,58.08,0,1,1,0,0,0,composite,heavy,working,medium,formal,100.0
Television,4.82,48.23,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,4.53,22.36,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,8.81,39.41,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,0.56,48.27,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,9.31,35.03,0,1,1,0,0,0,composite,heavy,broken,high,none,100.0
Television,8.22,37.23,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,10.74,45.0,0,1,1,0,0,0,composite,heavy,broken,high,informal,100.0
Television,7.16,37.95,0,1,1,0,0,0,composite,heavy,working,medium,none,100.0
Television,3.62,12.14,0,1,1,0,0,0,composite,heavy,damaged,low,formal,100.0
Television,6.33,11.28,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,9.95,39.57,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,7.82,19.48,0,1,1,0,0,0,composite,heavy,damaged,low,none,100.0
Television,3.02,35.72,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,2.66,5.31,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,0.86,15.58,0,1,1,0,0,0,composite,heavy,working,high,formal,100.0
Television,8.17,19.39,0,1,1,0,0,0,composite,heavy,broken,high,informal,100.0
Television,10.86,59.77,0,1,1,0,0,0,composite,heavy,broken,high,formal,100.0
Television,1.59,59.93,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,10.37,59.86,0,1,1,0,0,0,composite,heavy,working,low,informal,100.0
Television,7.01,18.77,0,1,1,0,0,0,composite,heavy,damaged,low,formal,100.0
Television,9.29,37.43,0,1,1,0,0,0,composite,heavy,broken,low,none,100.0
Television,7.68,51.87,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,9.2,26.54,0,1,1,0,0,0,composite,heavy,broken,medium,formal,100.0
Television,11.19,20.52,0,1,1,0,0,0,composite,heavy,damaged,low,none,100.0
Television,11.78,38.97,0,1,1,0,0,0,composite,heavy,broken,high,informal,100.0
Television,8.26,40.66,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,6.25,41.46,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,7.39,10.77,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,10.13,10.19,0,1,1,0,0,0,composite,heavy,working,high,informal,100.0
Television,9.73,57.66,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,2.27,34.36,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,1.1,1.91,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,10.63,52.98,0,1,1,0,0,0,composite,heavy,damaged,low,none,100.0
Television,8.98,17.2,0,1,1,0,0,0,composite,heavy,broken,high,formal,100.0
Television,10.82,37.36,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,1.27,58.52,0,1,1,0,0,0,composite,heavy,broken,high,none,100.0
Television,1.48,23.14,0,1,1,0,0,0,composite,heavy,working,low,formal,86.85
Television,1.66,10.06,0,1,1,0,0,0,composite,heavy,working,high,none,100.0
Television,11.63,26.39,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,1.99,15.4,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,100.0
Television,2.92,48.54,0,1,1,0,0,0,composite,heavy,working,medium,none,96.83
Television,6.98,48.23,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,2.16,37.44,0,1,1,0,0,0,composite,heavy,damaged,medium,formal,98.05
Television,9.96,3.43,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,7.1,40.04,0,1,1,0,0,0,composite,heavy,broken,high,informal,100.0
Television,11.88,53.37,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,9.03,29.56,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,4.27,27.24,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,11.44,10.54,0,1,1,0,0,0,composite,heavy,damaged,medium,informal,100.0
Television,6.86,22.34,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,2.63,16.73,0,1,1,0,0,0,composite,heavy,working,low,none,100.0
Television,11.65,34.28,0,1,1,0,0,0,composite,heavy,working,medium,none,100.0
Television,4.72,5.23,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,3.04,13.1,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,0.51,52.24,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,4.54,5.64,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,3.85,12.46,0,1,1,0,0,0,composite,heavy,working,high,informal,100.0
Television,2.28,29.24,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,9.35,23.88,0,1,1,0,0,0,composite,heavy,broken,low,formal,100.0
Television,6.37,36.91,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,1.08,2.1,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Television,1.07,43.48,0,1,1,0,0,0,composite,heavy,working,medium,formal,96.08
Television,2.5,22.79,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,3.22,40.65,0,1,1,0,0,0,composite,heavy,damaged,high,informal,100.0
Television,1.26,1.16,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,0.85,57.69,0,1,1,0,0,0,composite,heavy,damaged,high,formal,100.0
Television,7.53,40.71,0,1,1,0,0,0,composite,heavy,damaged,high,none,100.0
Television,3.69,16.9,0,1,1,0,0,0,composite,heavy,broken,low,none,100.0
Television,8.62,37.37,0,1,1,0,0,0,composite,heavy,broken,medium,informal,100.0
Television,3.5,20.61,0,1,1,0,0,0,composite,heavy,broken,high,formal,100.0
Television,4.78,55.72,0,1,1,0,0,0,composite,heavy,working,low,formal,93.36
Television,11.63,26.81,0,1,1,0,0,0,composite,heavy,damaged,low,informal,100.0
Television,8.11,45.07,0,1,1,0,0,0,composite,heavy,broken,medium,none,100.0
Television,1.14,0.42,0,1,1,0,0,0,composite,heavy,working,medium,informal,100.0
Television,5.13,53.08,0,1,1,0,0,0,composite,heavy,broken,high,informal,100.0
Television,2.69,11.09,0,1,1,0,0,0,composite,heavy,damaged,medium,none,100.0
Laptop,1.88,44.1,1,1,0,0,0,1,composite,medium,damaged,medium,informal,100.0
Laptop,5.49,9.87,1,1,0,0,0,1,composite,medium,working,medium,none,93.09
Laptop,4.46,43.98,1,1,0,0,0,1,composite,medium,damaged,high,none,100.0
Laptop,10.83,23.98,1,1,0,0,0,1,composite,medium,damaged,low,none,100.0
Laptop,9.71,6.28,1,1,0,0,0,1,composite,medium,damaged,medium,formal,100.0
